51976|-44959095.947037384|[[0.08983156085014343, 0.8956828713417053], [0.08849930763244629, 0.8922346830368042], [0.08616212010383606, 0.8855587244033813], [0.08428066968917847, 0.8790772557258606], [0.08335065841674805, 0.8710358738899231], [0.08292979001998901, 0.8634214997291565], [0.08256956934928894, 0.8561164140701294], [0.08248308300971985, 0.8494203090667725], [0.08262935280799866, 0.8413374423980713], [0.08280259370803833, 0.8333257436752319], [0.08308848738670349, 0.8256320357322693], [0.0828704833984375, 0.817216157913208], [0.0827050507068634, 0.8090527653694153], [0.08259737491607666, 0.8013291358947754], [0.08245238661766052, 0.7940541505813599], [0.0824572741985321, 0.7873401641845703], [0.08244258165359497, 0.7809373140335083], [0.08230844140052795, 0.7744784355163574], [0.08214074373245239, 0.7679320573806763], [0.08196988701820374, 0.7615844011306763], [0.0817890465259552, 0.7555629014968872], [0.08161824941635132, 0.7498751878738403], [0.08147016167640686, 0.7445240616798401], [0.08135384321212769, 0.7395297288894653], [0.08128669857978821, 0.7348795533180237], [0.08122581243515015, 0.7304080128669739], [0.08115914463996887, 0.7260565757751465], [0.08112227916717529, 0.7216655015945435], [0.08101776242256165, 0.7170955538749695], [0.08089879155158997, 0.7126873731613159], [0.08077797293663025, 0.7084107398986816], [0.08069530129432678, 0.7047349214553833], [0.0806972086429596, 0.7014333009719849], [0.08074140548706055, 0.6982936859130859], [0.08087265491485596, 0.695483922958374], [0.08101978898048401, 0.6926751136779785], [0.08114415407180786, 0.6904582381248474], [0.08124464750289917, 0.6886039972305298], [0.08127406239509583, 0.6875643730163574], [0.08133304119110107, 0.6861065030097961], [0.08138808608055115, 0.6843404173851013], [0.08142977952957153, 0.6823381185531616], [0.0814204216003418, 0.6798473000526428], [0.08136153221130371, 0.6770009994506836], [0.0813373327255249, 0.6738297343254089], [0.08133184909820557, 0.6705085039138794], [0.08133170008659363, 0.6671561598777771], [0.08133235573768616, 0.6637571454048157], [0.08128082752227783, 0.6602417826652527], [0.08113604784011841, 0.6570672392845154], [0.08080640435218811, 0.6542595624923706], [0.08048191666603088, 0.651947021484375], [0.08016809821128845, 0.6494057178497314]]
52268|-43058276.43241105|[[0.06963568925857544, 0.9210373163223267], [0.0683228075504303, 0.9169027209281921], [0.0666058361530304, 0.9097279906272888], [0.06588214635848999, 0.9016522765159607], [0.06553918123245239, 0.892099142074585], [0.06542912125587463, 0.881027340888977], [0.06513819098472595, 0.8697720170021057], [0.06435015797615051, 0.8571361303329468], [0.06358316540718079, 0.845249593257904], [0.06284976005554199, 0.8340775966644287], [0.062456756830215454, 0.8243411779403687], [0.06222611665725708, 0.8157697916030884], [0.06202450394630432, 0.8079376220703125], [0.06192296743392944, 0.8008366823196411], [0.06190800666809082, 0.7943365573883057], [0.06188696622848511, 0.7882881164550781], [0.06180429458618164, 0.7823325991630554], [0.06169739365577698, 0.7766566276550293], [0.061695992946624756, 0.7716279625892639], [0.061693400144577026, 0.7669212818145752], [0.06168973445892334, 0.7624971866607666], [0.06167954206466675, 0.7583276033401489], [0.06165117025375366, 0.7543924450874329], [0.06162214279174805, 0.7506533861160278], [0.061592549085617065, 0.7470876574516296], [0.06156247854232788, 0.7436749339103699], [0.06153199076652527, 0.740397036075592], [0.061501115560531616, 0.7372376322746277], [0.061487019062042236, 0.7342400550842285], [0.06147471070289612, 0.7313314080238342], [0.0615120530128479, 0.7285847663879395], [0.061571598052978516, 0.7258562445640564], [0.061665505170822144, 0.7233227491378784], [0.06175953149795532, 0.7207949161529541], [0.06185886263847351, 0.7182928919792175], [0.062019526958465576, 0.7161262631416321], [0.06218123435974121, 0.7139029502868652], [0.06234362721443176, 0.7118667364120483], [0.06251782178878784, 0.710034966468811], [0.0626935362815857, 0.7080787420272827], [0.06287068128585815, 0.7060093879699707], [0.06305161118507385, 0.7038453221321106], [0.06327277421951294, 0.7016570568084717], [0.06349587440490723, 0.6993805170059204], [0.06372091174125671, 0.6970252394676208], [0.06395664811134338, 0.6946589946746826], [0.06416147947311401, 0.6920722723007202], [0.06438803672790527, 0.6894387602806091], [0.06464838981628418, 0.6869461536407471], [0.06491321325302124, 0.6844130158424377], [0.06520238518714905, 0.6819359660148621], [0.06548374891281128, 0.6796239018440247], [0.06564348936080933, 0.6786491870880127]]
52560|-42990794.621551216|[[0.06455633044242859, 0.9112507104873657], [0.06365647912025452, 0.9079484939575195], [0.06239801645278931, 0.9015913605690002], [0.0618060827255249, 0.892892062664032], [0.061689555644989014, 0.8810920119285583], [0.061572253704071045, 0.8692094683647156], [0.06138962507247925, 0.8580922484397888], [0.06090414524078369, 0.8469869494438171], [0.06067711114883423, 0.8373187184333801], [0.06041273474693298, 0.8283722996711731], [0.060209721326828, 0.8202207088470459], [0.06006613373756409, 0.812640905380249], [0.05984798073768616, 0.8054004907608032], [0.05964374542236328, 0.798786997795105], [0.0595436692237854, 0.7928187847137451], [0.059505730867385864, 0.7874067425727844], [0.05946594476699829, 0.7823907732963562], [0.059422850608825684, 0.7777118682861328], [0.05931609869003296, 0.7729809284210205], [0.059289008378982544, 0.7687690258026123], [0.05928230285644531, 0.7648730874061584], [0.05927634239196777, 0.7612018585205078], [0.059271037578582764, 0.7577242255210876], [0.05926629900932312, 0.7544138431549072], [0.05926203727722168, 0.7512476444244385], [0.05925816297531128, 0.748205304145813], [0.05925470590591431, 0.745269238948822], [0.059251487255096436, 0.7424238324165344], [0.059248894453048706, 0.7396550178527832], [0.05927357077598572, 0.7369269728660583], [0.059306949377059937, 0.734282374382019], [0.05934068560600281, 0.7316803932189941], [0.05938827991485596, 0.7291867733001709], [0.0594518780708313, 0.7268162965774536], [0.059542685747146606, 0.7245966196060181], [0.05963379144668579, 0.7223439812660217], [0.05972519516944885, 0.720059335231781], [0.05981689691543579, 0.7177454233169556], [0.05989518761634827, 0.7154310345649719], [0.05997243523597717, 0.7130914330482483], [0.060049861669540405, 0.7107259035110474], [0.060109227895736694, 0.7086992263793945], [0.060129404067993164, 0.7073785066604614], [0.060185760259628296, 0.7059053182601929], [0.060200035572052, 0.7046449780464172], [0.06018424034118652, 0.7033846378326416], [0.06020626425743103, 0.7020314335823059], [0.06029054522514343, 0.7006733417510986], [0.06039226055145264, 0.6991125345230103], [0.06056675314903259, 0.6978954672813416], [0.06076335906982422, 0.6965124607086182], [0.061040520668029785, 0.6956486701965332], [0.06133708357810974, 0.6944489479064941]]
52852|-45481553.9407655|[[0.10973703861236572, 0.9204621315002441], [0.10550406575202942, 0.9154318571090698], [0.09918615221977234, 0.9072816371917725], [0.09510883688926697, 0.8979350328445435], [0.09285783767700195, 0.8884161710739136], [0.09129491448402405, 0.8787994384765625], [0.09032264351844788, 0.8670148253440857], [0.08936092257499695, 0.8549202680587769], [0.08814457058906555, 0.8408987522125244], [0.0869852602481842, 0.8275858759880066], [0.08625340461730957, 0.8156620860099792], [0.08597603440284729, 0.8049666881561279], [0.08571821451187134, 0.7950736880302429], [0.08554732799530029, 0.7860314846038818], [0.08539953827857971, 0.777419924736023], [0.08519846200942993, 0.7691763639450073], [0.08500468730926514, 0.761533796787262], [0.08483311533927917, 0.7544750571250916], [0.08482569456100464, 0.7483272552490234], [0.0848223865032196, 0.742545485496521], [0.08485588431358337, 0.7370263338088989], [0.08494976162910461, 0.7318214774131775], [0.08507192134857178, 0.7269467115402222], [0.08534955978393555, 0.723240315914154], [0.08565565943717957, 0.7196792364120483], [0.08596295118331909, 0.7161311507225037], [0.08627051115036011, 0.7126073241233826], [0.08658024668693542, 0.709058403968811], [0.08687427639961243, 0.7055304050445557], [0.08717980980873108, 0.7020211219787598], [0.08751079440116882, 0.6985695362091064], [0.08777427673339844, 0.6948014497756958], [0.08806291222572327, 0.6911471486091614], [0.08841413259506226, 0.6875786781311035], [0.08882564306259155, 0.6841917037963867], [0.08924701809883118, 0.6807476878166199], [0.08970287442207336, 0.677353024482727], [0.09014925360679626, 0.6739001870155334], [0.09066110849380493, 0.6731505393981934], [0.09117740392684937, 0.6720457077026367], [0.09170323610305786, 0.6703231334686279], [0.09205946326255798, 0.6688079833984375], [0.09237334132194519, 0.6664252281188965], [0.09267556667327881, 0.663698673248291], [0.09296107292175293, 0.6607058048248291], [0.09312525391578674, 0.6568437814712524], [0.09294000267982483, 0.6522620916366577], [0.09188762307167053, 0.6460423469543457], [0.09056627750396729, 0.6392238736152649], [0.08894437551498413, 0.6317688226699829], [0.08689886331558228, 0.6225221157073975], [0.08480429649353027, 0.6140512228012085], [0.08273324370384216, 0.6061500906944275]]
53144|-45392707.66549085|[[0.08824750781059265, 0.9167768955230713], [0.08691474795341492, 0.9123198986053467], [0.0855385959148407, 0.9048561453819275], [0.08444458246231079, 0.8963380455970764], [0.08377355337142944, 0.8868007063865662], [0.0831180214881897, 0.8773958683013916], [0.08247491717338562, 0.8682911396026611], [0.08221510052680969, 0.8585288524627686], [0.08262723684310913, 0.848498523235321], [0.08322098851203918, 0.8389261364936829], [0.08310294151306152, 0.8281368017196655], [0.08308553695678711, 0.8170541524887085], [0.08310240507125854, 0.8062441349029541], [0.08307087421417236, 0.7964072823524475], [0.08313769102096558, 0.7874959111213684], [0.08324655890464783, 0.7792865037918091], [0.08333557844161987, 0.7715903520584106], [0.08340749144554138, 0.764358639717102], [0.08341994881629944, 0.7573394775390625], [0.08353528380393982, 0.750868558883667], [0.08366209268569946, 0.7448005676269531], [0.08381104469299316, 0.7390972375869751], [0.08407801389694214, 0.7339620590209961], [0.08442816138267517, 0.729552686214447], [0.08481451869010925, 0.7254195809364319], [0.08520969748497009, 0.7214542627334595], [0.08563059568405151, 0.7176575064659119], [0.08605492115020752, 0.7138766050338745], [0.08648085594177246, 0.7101362347602844], [0.08693450689315796, 0.7065125107765198], [0.08741393685340881, 0.702992856502533], [0.08783566951751709, 0.6991527080535889], [0.0882611870765686, 0.6953078508377075], [0.08869406580924988, 0.6914809346199036], [0.08915966749191284, 0.6878436803817749], [0.08967027068138123, 0.684343159198761], [0.09019714593887329, 0.6808657050132751], [0.0907430350780487, 0.6773617267608643], [0.09131994843482971, 0.6739034652709961], [0.09187543392181396, 0.6703752279281616], [0.09243452548980713, 0.6667308211326599], [0.09309372305870056, 0.6649598479270935], [0.09378144145011902, 0.6640413999557495], [0.09443631768226624, 0.6621917486190796], [0.09501269459724426, 0.6597884893417358], [0.09544506669044495, 0.65784752368927], [0.09581422805786133, 0.6551439166069031], [0.09603413939476013, 0.6513677835464478], [0.09575524926185608, 0.6466041207313538], [0.09465944766998291, 0.6402385234832764], [0.09312796592712402, 0.6321414113044739], [0.09150230884552002, 0.6239379644393921], [0.08913207054138184, 0.6135745048522949]]
53436|-44057937.446657695|[[0.08009150624275208, 0.9200332760810852], [0.07783541083335876, 0.9157135486602783], [0.07435661554336548, 0.9083556532859802], [0.07286229729652405, 0.8999846577644348], [0.07227548956871033, 0.8908785581588745], [0.07171261310577393, 0.8819487690925598], [0.071501225233078, 0.8709049224853516], [0.07124269008636475, 0.8598252534866333], [0.07125946879386902, 0.8486645817756653], [0.07109862565994263, 0.8373991250991821], [0.07104980945587158, 0.8269813060760498], [0.07082363963127136, 0.8167966604232788], [0.0707402229309082, 0.8075709342956543], [0.07074779272079468, 0.7991580963134766], [0.07074272632598877, 0.7913603186607361], [0.0707530677318573, 0.7841694355010986], [0.07086151838302612, 0.7776930332183838], [0.07095882296562195, 0.7716245651245117], [0.07099848985671997, 0.7656829357147217], [0.07099112868309021, 0.7599025368690491], [0.07098105549812317, 0.7544968128204346], [0.07096052169799805, 0.7494385242462158], [0.0709376335144043, 0.7446786165237427], [0.07093191146850586, 0.7401723861694336], [0.07099109888076782, 0.7358915209770203], [0.0710592269897461, 0.7318416833877563], [0.07112714648246765, 0.7279627919197083], [0.07124090194702148, 0.7244405150413513], [0.07135587930679321, 0.7210215330123901], [0.07149538397789001, 0.7178308963775635], [0.07172054052352905, 0.7151298522949219], [0.07208174467086792, 0.7130838632583618], [0.07244333624839783, 0.7109498381614685], [0.07280886173248291, 0.7086662650108337], [0.073150634765625, 0.7062196731567383], [0.07345905900001526, 0.703563928604126], [0.07379218935966492, 0.7009496688842773], [0.07413160800933838, 0.6982442140579224], [0.0744737982749939, 0.695448637008667], [0.07481881976127625, 0.6925728917121887], [0.07521581649780273, 0.6897934079170227], [0.07564720511436462, 0.6870087385177612], [0.07609117031097412, 0.6842081546783447], [0.07654553651809692, 0.6813597679138184], [0.07701203227043152, 0.6784850358963013], [0.07744720578193665, 0.6762645244598389], [0.07784640789031982, 0.674697756767273], [0.07823553681373596, 0.6727709174156189], [0.07864093780517578, 0.6724050641059875], [0.07906398177146912, 0.6714310646057129], [0.07946723699569702, 0.6698262691497803], [0.07970032095909119, 0.6674231886863708], [0.07981100678443909, 0.6644586324691772]]
53728|-45185710.08200581|[[0.08456504344940186, 0.8988361358642578], [0.0825190544128418, 0.8946713209152222], [0.07939344644546509, 0.8870869278907776], [0.0774809718132019, 0.880115807056427], [0.07651624083518982, 0.8713455200195312], [0.07623663544654846, 0.8598505258560181], [0.07605534791946411, 0.8471912145614624], [0.07588648796081543, 0.835632860660553], [0.07573789358139038, 0.8250269293785095], [0.0755050778388977, 0.8147616386413574], [0.0754585862159729, 0.8056555986404419], [0.07529670000076294, 0.7970621585845947], [0.07518613338470459, 0.789167046546936], [0.07509657740592957, 0.7820544242858887], [0.07509720325469971, 0.7757302522659302], [0.07508885860443115, 0.7699266672134399], [0.07515484094619751, 0.7646569013595581], [0.07531097531318665, 0.7598816752433777], [0.07546240091323853, 0.7553832530975342], [0.07560995221138, 0.7511176466941833], [0.075754314661026, 0.74704909324646], [0.07589596509933472, 0.7431466579437256], [0.07597726583480835, 0.7390809655189514], [0.0760517418384552, 0.7351667881011963], [0.07611086964607239, 0.7314579486846924], [0.07619163393974304, 0.7279876470565796], [0.07627329230308533, 0.7246008515357971], [0.07649829983711243, 0.7216525673866272], [0.0768037736415863, 0.7189510464668274], [0.07724404335021973, 0.7169850468635559], [0.0777040421962738, 0.7149133682250977], [0.07817220687866211, 0.712610125541687], [0.07866960763931274, 0.7102401256561279], [0.07917356491088867, 0.7076566219329834], [0.07970729470252991, 0.7049565315246582], [0.0802726149559021, 0.702142596244812], [0.08084604144096375, 0.6991772651672363], [0.08140012621879578, 0.6973462104797363], [0.08199140429496765, 0.6963833570480347], [0.08258262276649475, 0.6949374675750732], [0.08306962251663208, 0.6936444044113159], [0.08354568481445312, 0.6919393539428711], [0.08400741219520569, 0.689809262752533], [0.08449986577033997, 0.6874416470527649], [0.08502471446990967, 0.6846892833709717], [0.08557766675949097, 0.6815983057022095], [0.08611917495727539, 0.678326427936554], [0.0866529643535614, 0.6749544739723206], [0.08718979358673096, 0.6714481711387634], [0.0876840353012085, 0.6674826145172119], [0.08820140361785889, 0.6632072925567627], [0.08867257833480835, 0.6589822173118591], [0.0883435308933258, 0.6539896726608276]]
54020|-44657644.080011845|[[0.07791879773139954, 0.9193159937858582], [0.07555311918258667, 0.9152071475982666], [0.07316014170646667, 0.9080787897109985], [0.07185888290405273, 0.9007055759429932], [0.07131928205490112, 0.8916006684303284], [0.07086518406867981, 0.8826178908348083], [0.07069453597068787, 0.8718389272689819], [0.07083839178085327, 0.8611014485359192], [0.07076117396354675, 0.8488528728485107], [0.0709303617477417, 0.8376858234405518], [0.07103431224822998, 0.8272397518157959], [0.07104849815368652, 0.817135214805603], [0.07120251655578613, 0.8080060482025146], [0.07133698463439941, 0.7995601892471313], [0.07145485281944275, 0.7917296290397644], [0.07167813181877136, 0.7847083210945129], [0.07181745767593384, 0.7777801752090454], [0.07194399833679199, 0.771262526512146], [0.072225421667099, 0.765556812286377], [0.07250568270683289, 0.7602028846740723], [0.07278525829315186, 0.7551533579826355], [0.07306864857673645, 0.7503710985183716], [0.07344800233840942, 0.7460495829582214], [0.07392868399620056, 0.7423028945922852], [0.07445436716079712, 0.7387540340423584], [0.07501932978630066, 0.7354158759117126], [0.075612872838974, 0.7322320342063904], [0.07622504234313965, 0.729112982749939], [0.07684671878814697, 0.7259646654129028], [0.07747811079025269, 0.7228069305419922], [0.07811939716339111, 0.7196544408798218], [0.07877084612846375, 0.7164582014083862], [0.07941603660583496, 0.7132578492164612], [0.08005386590957642, 0.7100021839141846], [0.08065453171730042, 0.7064839601516724], [0.08127665519714355, 0.7030684351921082], [0.0818939208984375, 0.700302243232727], [0.08250823616981506, 0.6983124017715454], [0.08333861827850342, 0.6971887350082397], [0.08411791920661926, 0.6962544918060303], [0.08488014340400696, 0.6949689388275146], [0.0856252908706665, 0.6932018399238586], [0.0863601565361023, 0.6911640167236328], [0.08709219098091125, 0.6888359785079956], [0.08783525228500366, 0.6861934065818787], [0.08858105540275574, 0.683256983757019], [0.08931541442871094, 0.6800359487533569], [0.0900430977344513, 0.6765987873077393], [0.09069281816482544, 0.6728097796440125], [0.09130045771598816, 0.6688063740730286], [0.09189033508300781, 0.66472989320755], [0.0923471748828888, 0.6602888107299805], [0.09205019474029541, 0.6553009152412415]]
54312|-45150032.930477284|[[0.08169519901275635, 0.9198480248451233], [0.07936906814575195, 0.9155808687210083], [0.07621312141418457, 0.9084596633911133], [0.07390779256820679, 0.9006890058517456], [0.0726347267627716, 0.891575813293457], [0.07184940576553345, 0.8806644678115845], [0.07182624936103821, 0.8684213161468506], [0.07188999652862549, 0.8557801246643066], [0.0721164345741272, 0.8437730073928833], [0.07224610447883606, 0.8324323296546936], [0.0723821222782135, 0.8219989538192749], [0.07251289486885071, 0.8120083212852478], [0.07265874743461609, 0.8028550744056702], [0.07274535298347473, 0.794222354888916], [0.07277360558509827, 0.7859653830528259], [0.07291030883789062, 0.778660774230957], [0.07308965921401978, 0.7720450162887573], [0.07327350974082947, 0.7659368515014648], [0.07345941662788391, 0.7602657079696655], [0.07365375757217407, 0.7549757361412048], [0.07409593462944031, 0.7503432035446167], [0.07460305094718933, 0.7460828423500061], [0.07528355717658997, 0.7427259087562561], [0.07597813010215759, 0.7394019961357117], [0.07668587565422058, 0.736085057258606], [0.0774429440498352, 0.7329652309417725], [0.07821580767631531, 0.7298140525817871], [0.07901671528816223, 0.7267478704452515], [0.07984268665313721, 0.7237430810928345], [0.08068522810935974, 0.720654308795929], [0.08154600858688354, 0.7174840569496155], [0.08251136541366577, 0.7148676514625549], [0.08351042866706848, 0.7123039960861206], [0.08453777432441711, 0.709561288356781], [0.08559712767601013, 0.7066295146942139], [0.08666986227035522, 0.7042169570922852], [0.08775550127029419, 0.7023966908454895], [0.08889880776405334, 0.7003406286239624], [0.09007203578948975, 0.6979272365570068], [0.09126722812652588, 0.6951889395713806], [0.09248489141464233, 0.692305326461792], [0.09368538856506348, 0.6894493699073792], [0.09480252861976624, 0.6869941353797913], [0.09593737125396729, 0.6841660141944885], [0.09703010320663452, 0.6809561252593994], [0.09810492396354675, 0.677429735660553], [0.09917241334915161, 0.673764169216156], [0.10011649131774902, 0.6697050333023071], [0.1009925901889801, 0.6657936573028564], [0.10081362724304199, 0.6599447131156921], [0.09945070743560791, 0.6517847776412964], [0.09753584861755371, 0.6430827379226685], [0.09548941254615784, 0.6343434453010559]]
54604|-45236152.42564883|[[0.07972219586372375, 0.9174191951751709], [0.07790717482566833, 0.9132933020591736], [0.0744011402130127, 0.9058964848518372], [0.07254651188850403, 0.8977607488632202], [0.0717027485370636, 0.8870782852172852], [0.07189807295799255, 0.8731651306152344], [0.07230469584465027, 0.8605766296386719], [0.07281216979026794, 0.8491067290306091], [0.07320111989974976, 0.8376021385192871], [0.07353329658508301, 0.8269913196563721], [0.0738171637058258, 0.8172205090522766], [0.07418525218963623, 0.8083264827728271], [0.07449701428413391, 0.8000096082687378], [0.07478564977645874, 0.7923402786254883], [0.07500776648521423, 0.7849389314651489], [0.07520970702171326, 0.7778690457344055], [0.07535979151725769, 0.7711744904518127], [0.07550853490829468, 0.7650136947631836], [0.07565617561340332, 0.7593183517456055], [0.07581430673599243, 0.7540065050125122], [0.07600769400596619, 0.74898362159729], [0.07620707154273987, 0.7442620992660522], [0.0764397382736206, 0.7398542761802673], [0.07668429613113403, 0.7356933951377869], [0.07693085074424744, 0.7317019701004028], [0.07721251249313354, 0.7280133366584778], [0.07751104235649109, 0.7245453000068665], [0.07781296968460083, 0.7211275696754456], [0.07812643051147461, 0.7178105711936951], [0.07846292853355408, 0.7146718502044678], [0.0790509283542633, 0.7120591402053833], [0.0800311267375946, 0.7111316919326782], [0.08115538954734802, 0.7109026312828064], [0.08227971196174622, 0.7109254002571106], [0.08343645930290222, 0.7101076245307922], [0.08456829190254211, 0.7084806561470032], [0.08573830127716064, 0.706325113773346], [0.08694896101951599, 0.7038922309875488], [0.08820831775665283, 0.7012763023376465], [0.0894574224948883, 0.6988581418991089], [0.09067797660827637, 0.6966654062271118], [0.0918971598148346, 0.6941598057746887], [0.09313589334487915, 0.691301167011261], [0.09436348080635071, 0.688287615776062], [0.09555727243423462, 0.6848994493484497], [0.09675094485282898, 0.6812655925750732], [0.09800496697425842, 0.6778445243835449], [0.09926396608352661, 0.6744643449783325], [0.10037800669670105, 0.6704014539718628], [0.1005907654762268, 0.665023922920227], [0.09996166825294495, 0.6584020256996155], [0.09809643030166626, 0.6497129797935486], [0.09616801142692566, 0.6410894393920898]]
54896|-46601770.18980358|[[0.084328293800354, 0.8913257122039795], [0.08295512199401855, 0.8872842192649841], [0.0801398754119873, 0.8792062997817993], [0.07886704802513123, 0.8681327104568481], [0.07882964611053467, 0.8544644117355347], [0.07882413268089294, 0.8414396047592163], [0.07876881957054138, 0.8295404314994812], [0.07844144105911255, 0.8179720640182495], [0.07824927568435669, 0.8078708648681641], [0.07819575071334839, 0.7989200949668884], [0.07816344499588013, 0.7909086346626282], [0.0783526599407196, 0.7840467095375061], [0.07852977514266968, 0.7782087922096252], [0.07870534062385559, 0.7729904055595398], [0.07892927527427673, 0.7682321667671204], [0.07912212610244751, 0.763469934463501], [0.07922530174255371, 0.7586624622344971], [0.07946133613586426, 0.7545316219329834], [0.07970771193504333, 0.7506864070892334], [0.07995575666427612, 0.7470004558563232], [0.08020582795143127, 0.7434229850769043], [0.0804578959941864, 0.7399253845214844], [0.08071181178092957, 0.7364848852157593], [0.08096757531166077, 0.7330834865570068], [0.08122509717941284, 0.7297069430351257], [0.0814923346042633, 0.7263741493225098], [0.08204826712608337, 0.7239584922790527], [0.08334735035896301, 0.7236843705177307], [0.08466935157775879, 0.7227108478546143], [0.0860200822353363, 0.7211105227470398], [0.08739644289016724, 0.720486581325531], [0.08890742063522339, 0.7192080616950989], [0.09044679999351501, 0.7173548936843872], [0.09202843904495239, 0.7149657607078552], [0.0936170220375061, 0.7124414443969727], [0.09517279267311096, 0.7101181745529175], [0.09679678082466125, 0.7075245380401611], [0.09843835234642029, 0.7047637701034546], [0.10004839301109314, 0.7017889022827148], [0.10168913006782532, 0.6987746357917786], [0.10336685180664062, 0.6954703330993652], [0.10504499077796936, 0.6917555332183838], [0.10673081874847412, 0.6876246333122253], [0.10842165350914001, 0.6833805441856384], [0.11010774970054626, 0.6790399551391602], [0.11180076003074646, 0.6743420362472534], [0.11334121227264404, 0.6688930988311768], [0.11280769109725952, 0.6615678668022156], [0.11051619052886963, 0.6513973474502563], [0.10784393548965454, 0.6407297253608704], [0.10403946042060852, 0.6295329332351685], [0.09952425956726074, 0.6167668700218201], [0.09549450874328613, 0.6051049828529358]]
55188|-45255900.2623421|[[0.06516018509864807, 0.9048951268196106], [0.0644865334033966, 0.9010786414146423], [0.06300115585327148, 0.8935456871986389], [0.0623171329498291, 0.8858332633972168], [0.062354713678359985, 0.8746238946914673], [0.06283482909202576, 0.8613796830177307], [0.06353777647018433, 0.8497198224067688], [0.06414619088172913, 0.8390501737594604], [0.06452760100364685, 0.8283947706222534], [0.06497898697853088, 0.8187947273254395], [0.06537425518035889, 0.810056209564209], [0.0656721293926239, 0.8019326329231262], [0.06591418385505676, 0.7941340804100037], [0.06607139110565186, 0.7867817878723145], [0.06626871228218079, 0.7802606225013733], [0.06649571657180786, 0.7744327187538147], [0.06673699617385864, 0.7691402435302734], [0.06697922945022583, 0.764312207698822], [0.0673055350780487, 0.7601540088653564], [0.06764465570449829, 0.7563023567199707], [0.06798529624938965, 0.752657413482666], [0.06834402680397034, 0.7495889663696289], [0.06871932744979858, 0.7466912865638733], [0.0690980851650238, 0.7438369989395142], [0.06948071718215942, 0.7409927845001221], [0.06986722350120544, 0.7381512522697449], [0.07025730609893799, 0.7353197336196899], [0.07064986228942871, 0.7325215935707092], [0.07115307450294495, 0.7298986911773682], [0.07196497917175293, 0.7277524471282959], [0.07287681102752686, 0.725666344165802], [0.07404369115829468, 0.7241374850273132], [0.07525825500488281, 0.72232985496521], [0.0765082836151123, 0.7201734185218811], [0.077790766954422, 0.7177864909172058], [0.0792817771434784, 0.7159379124641418], [0.08093950152397156, 0.7142807245254517], [0.08277761936187744, 0.7125113010406494], [0.08472749590873718, 0.710840106010437], [0.08674377202987671, 0.7096600532531738], [0.088826984167099, 0.7077852487564087], [0.09084653854370117, 0.7049931287765503], [0.09293708205223083, 0.7020145654678345], [0.09511250257492065, 0.6988610029220581], [0.09729459881782532, 0.6965828537940979], [0.09960836172103882, 0.6949449777603149], [0.10198625922203064, 0.6926147937774658], [0.1044207215309143, 0.6897274255752563], [0.1068134605884552, 0.6861096024513245], [0.10927587747573853, 0.6821897029876709], [0.11179348826408386, 0.6780081391334534], [0.11436551809310913, 0.673646867275238], [0.11636471748352051, 0.6682909727096558]]
55480|-47739001.7368629|[[0.08281725645065308, 0.9030045866966248], [0.08189705014228821, 0.8984895944595337], [0.08062729239463806, 0.8903197646141052], [0.08016994595527649, 0.8819435834884644], [0.08016782999038696, 0.8724550604820251], [0.08118206262588501, 0.864305853843689], [0.08286064863204956, 0.8529594540596008], [0.08441093564033508, 0.8412199020385742], [0.08592092990875244, 0.8302861452102661], [0.08731868863105774, 0.8200556039810181], [0.08869481086730957, 0.8105394840240479], [0.08989343047142029, 0.8012875318527222], [0.09088283777236938, 0.7920457124710083], [0.09183713793754578, 0.7834559082984924], [0.09290200471878052, 0.775721549987793], [0.09392926096916199, 0.7684302926063538], [0.09492576122283936, 0.761524498462677], [0.09589707851409912, 0.7549562454223633], [0.09671840071678162, 0.7483248710632324], [0.09739485383033752, 0.7415633201599121], [0.09807366132736206, 0.7352131605148315], [0.0987427830696106, 0.7292134165763855], [0.09942978620529175, 0.7236170172691345], [0.10016131401062012, 0.718586266040802], [0.10092359781265259, 0.7141623497009277], [0.1017196774482727, 0.7101221084594727], [0.10291886329650879, 0.7064164280891418], [0.10478481650352478, 0.7031376361846924], [0.10737186670303345, 0.7009670734405518], [0.11007499694824219, 0.6983407735824585], [0.1133173406124115, 0.6965833306312561], [0.11703634262084961, 0.6959428787231445], [0.12093913555145264, 0.6957366466522217], [0.12505021691322327, 0.6944770812988281], [0.12954112887382507, 0.694537341594696], [0.1341436207294464, 0.6939949989318848], [0.1390061378479004, 0.6923006772994995], [0.14397147297859192, 0.6893630027770996], [0.14856421947479248, 0.6845081448554993], [0.15323328971862793, 0.6791056394577026], [0.1569494605064392, 0.6721332669258118], [0.15886402130126953, 0.6624754667282104], [0.1555582582950592, 0.6481630206108093], [0.14760145545005798, 0.6300733685493469], [0.13751938939094543, 0.609582245349884], [0.12685227394104004, 0.5899718999862671], [0.11692062020301819, 0.5756121277809143], [0.10899907350540161, 0.5678353309631348], [0.10234233736991882, 0.5631023645401001], [0.096112459897995, 0.5577530860900879], [0.09043160080909729, 0.5527979135513306], [0.08546778559684753, 0.5496147871017456], [0.08102542161941528, 0.547452986240387]]
